person_id,SERIALNO,SPORDER,PUMA,AGEP,SEX,PWGTP,SCHL,RAC1P
2022HU0888420-02,2022HU0888420,02,00300,38,1,77,16,1
2022HU0888420-03,2022HU0888420,03,00300,14,1,81,10,1
2022HU0888420-04,2022HU0888420,04,00300,11,1,82,07,1
2022HU0888420-05,2022HU0888420,05,00300,8,2,110,04,1
2022HU0888850-01,2022HU0888850,01,00200,37,2,55,20,1
2022HU0888850-02,2022HU0888850,02,00200,39,1,84,18,1
2022HU0888850-03,2022HU0888850,03,00200,14,2,65,11,1
2022HU0888850-04,2022HU0888850,04,00200,12,1,86,09,1
2022HU0892166-01,2022HU0892166,01,00400,77,2,83,19,1
2022HU0892166-02,2022HU0892166,02,00400,78,1,144,18,8
2022HU0893185-01,2022HU0893185,01,00200,34,2,13,21,1
2022HU0893185-02,2022HU0893185,02,00200,39,1,15,21,1
2022HU0893185-03,2022HU0893185,03,00200,13,1,14,10,1
2022HU0893185-04,2022HU0893185,04,00200,11,1,15,08,1
2022HU0893185-05,2022HU0893185,05,00200,9,2,15,06,1
2022HU0893185-06,2022HU0893185,06,00200,6,2,14,04,1
2022HU0893185-07,2022HU0893185,07,00200,4,2,12,02,1
2022HU0893603-01,2022HU0893603,01,00400,70,2,64,17,1
2022HU0893698-01,2022HU0893698,01,00400,60,2,254,16,1
2022HU0893763-01,2022HU0893763,01,00400,45,1,9,18,1
2022HU0893763-02,2022HU0893763,02,00400,40,2,9,16,1
2022HU0893763-03,2022HU0893763,03,00400,17,2,11,14,1
2022HU0893763-04,2022HU0893763,04,00400,16,1,11,13,1
2022HU0893763-05,2022HU0893763,05,00400,14,1,8,09,1
2022HU0893763-06,2022HU0893763,06,00400,11,1,7,07,1
2022HU0893763-07,2022HU0893763,07,00400,5,2,9,02,1
2022HU0894211-01,2022HU0894211,01,00400,28,1,141,19,1
2022HU0894211-02,2022HU0894211,02,00400,28,2,261,19,1
2022HU0894211-03,2022HU0894211,03,00400,10,1,241,07,1
2022HU0894211-04,2022HU0894211,04,00400,7,1,241,04,1
2022HU0894211-05,2022HU0894211,05,00400,4,2,362,02,1
2022HU0894418-01,2022HU0894418,01,00100,92,1,166,24,1
2022HU0894418-02,2022HU0894418,02,00100,30,1,63,19,1
2022HU0894418-03,2022HU0894418,03,00100,30,1,64,18,1
2022HU0894418-04,2022HU0894418,04,00100,23,1,98,21,1
2022HU0895291-01,2022HU0895291,01,00500,48,2,113,22,1
2022HU0895291-02,2022HU0895291,02,00500,13,1,166,09,1
2022HU0895675-01,2022HU0895675,01,00400,71,1,72,16,1
2022HU0895675-02,2022HU0895675,02,00400,70,2,70,16,1
2022HU0895958-01,2022HU0895958,01,00100,33,1,103,19,1
2022HU0895958-02,2022HU0895958,02,00100,31,2,119,19,9
2022HU0896288-01,2022HU0896288,01,00400,77,1,107,19,1
2022HU0896288-02,2022HU0896288,02,00400,75,2,81,18,1
2022HU0896340-01,2022HU0896340,01,00500,59,2,78,21,9
2022HU0896340-02,2022HU0896340,02,00500,52,1,60,19,9
2022HU0896959-01,2022HU0896959,01,00400,58,2,61,16,1
2022HU0896959-02,2022HU0896959,02,00400,62,1,56,19,1
2022HU0897086-01,2022HU0897086,01,00200,30,2,81,16,1
2022HU0897086-02,2022HU0897086,02,00200,31,1,158,09,1
2022HU0897086-03,2022HU0897086,03,00200,11,2,250,08,1
2022HU0897086-04,2022HU0897086,04,00200,9,2,250,06,1
2022HU0897934-01,2022HU0897934,01,00500,27,2,8,19,1
2022HU0898135-01,2022HU0898135,01,00300,59,2,73,18,1
2022HU0898135-02,2022HU0898135,02,00300,61,1,80,16,1
2022HU0898135-03,2022HU0898135,03,00300,22,1,108,16,1
2022HU0900966-01,2022HU0900966,01,00100,67,1,55,22,1
2022HU0900966-02,2022HU0900966,02,00100,57,2,95,21,1
2022HU0901819-01,2022HU0901819,01,00100,77,1,48,21,1
2022HU0902882-01,2022HU0902882,01,00400,47,2,59,20,1
2022HU0902882-02,2022HU0902882,02,00400,45,1,60,16,1
2022HU0902882-03,2022HU0902882,03,00400,18,1,56,14,1
2022HU0903023-01,2022HU0903023,01,00400,31,1,67,14,1
2022HU0905241-01,2022HU0905241,01,00400,74,1,78,24,1
2022HU0905241-02,2022HU0905241,02,00400,70,2,76,21,1
2022HU0905241-03,2022HU0905241,03,00400,92,2,27,17,1
2022HU0905849-01,2022HU0905849,01,00400,33,1,76,16,1
2022HU0905849-02,2022HU0905849,02,00400,27,2,89,18,1
2022HU0905849-03,2022HU0905849,03,00400,14,1,82,11,1
2022HU0905849-04,2022HU0905849,04,00400,3,1,84,01,1
2022HU0905849-05,2022HU0905849,05,00400,11,2,61,07,1
2022HU0906819-01,2022HU0906819,01,00300,49,2,94,20,1
2022HU0906819-02,2022HU0906819,02,00300,20,1,130,16,1
2022HU0906819-03,2022HU0906819,03,00300,18,1,131,16,1
2022HU0906819-04,2022HU0906819,04,00300,18,1,110,16,2
2022HU0908945-01,2022HU0908945,01,00200,27,2,8,21,1
2022HU0908945-02,2022HU0908945,02,00200,39,1,11,16,1
2022HU0910262-01,2022HU0910262,01,00200,74,1,15,20,9
2022HU0910965-01,2022HU0910965,01,00300,65,2,60,18,1
2022HU0910965-02,2022HU0910965,02,00300,74,1,52,16,1
2022HU0911492-01,2022HU0911492,01,00400,55,2,114,20,1
2022HU0911492-02,2022HU0911492,02,00400,18,1,40,16,1
2022HU0911509-01,2022HU0911509,01,00500,83,2,128,16,1
2022HU0911971-01,2022HU0911971,01,00100,77,2,151,19,1
2022HU0911971-02,2022HU0911971,02,00100,78,1,100,21,1
2022HU0912501-01,2022HU0912501,01,00400,59,2,35,12,1
2022HU0912577-01,2022HU0912577,01,00400,38,1,542,19,1
2022HU0912577-02,2022HU0912577,02,00400,12,2,443,09,1
2022HU0912577-03,2022HU0912577,03,00400,10,2,445,07,1
2022HU0913006-01,2022HU0913006,01,00500,68,2,57,22,1
2022HU0913385-01,2022HU0913385,01,00100,59,1,433,22,8
2022HU0913385-02,2022HU0913385,02,00100,54,2,98,20,8
2022HU0913400-01,2022HU0913400,01,00500,35,1,34,21,9
2022HU0913400-02,2022HU0913400,02,00500,34,2,75,22,1
2022HU0913400-03,2022HU0913400,03,00500,7,1,46,03,9
2022HU0913400-04,2022HU0913400,04,00500,5,1,46,01,1
2022HU0913400-05,2022HU0913400,05,00500,2,2,65,,1
2022HU0913886-01,2022HU0913886,01,00500,46,1,201,13,8
2022HU0913886-02,2022HU0913886,02,00500,18,2,75,09,8
2022HU0913886-03,2022HU0913886,03,00500,15,2,128,11,8
2022HU0913886-04,2022HU0913886,04,00500,5,1,129,01,8
2022HU0913886-05,2022HU0913886,05,00500,2,2,133,,8
2022HU0914461-01,2022HU0914461,01,00400,59,1,80,16,1
2022HU0914509-01,2022HU0914509,01,00100,54,2,34,19,1
2022HU0915372-01,2022HU0915372,01,00100,42,1,91,17,1
2022HU0915372-02,2022HU0915372,02,00100,43,1,262,16,8
2022HU0915372-03,2022HU0915372,03,00100,43,1,62,17,3
2022HU0917991-01,2022HU0917991,01,00500,69,1,69,16,1
2022HU0918365-01,2022HU0918365,01,00100,60,1,167,16,1
2022HU0918365-02,2022HU0918365,02,00100,50,2,103,20,1
2022HU0918760-01,2022HU0918760,01,00500,36,1,48,19,1
2022HU0920110-01,2022HU0920110,01,00400,68,2,63,19,1
2022HU0920110-02,2022HU0920110,02,00400,75,1,68,19,1
2022HU0920216-01,2022HU0920216,01,00400,30,1,60,16,1
2022HU0920366-01,2022HU0920366,01,00300,43,2,75,16,1
2022HU0920699-01,2022HU0920699,01,00500,56,1,151,16,1
2022HU0920699-02,2022HU0920699,02,00500,56,2,144,16,1
2022HU0921034-01,2022HU0921034,01,00100,38,2,75,21,1
2022HU0921034-02,2022HU0921034,02,00100,4,2,135,01,1
2022HU0921156-01,2022HU0921156,01,00100,35,1,196,21,1
2022HU0921156-02,2022HU0921156,02,00100,30,2,161,22,1
2022HU0921156-03,2022HU0921156,03,00100,4,1,128,02,1
2022HU0921156-04,2022HU0921156,04,00100,2,2,148,,1
2022HU0922140-01,2022HU0922140,01,00100,34,1,157,21,1
2022HU0922804-01,2022HU0922804,01,00500,65,1,44,16,1
2022HU0922804-02,2022HU0922804,02,00500,71,2,42,20,1
2022HU0922804-03,2022HU0922804,03,00500,19,1,41,14,1
2022HU0922804-04,2022HU0922804,04,00500,38,2,54,16,1
2022HU0923881-01,2022HU0923881,01,00400,42,1,166,22,8
2022HU0923881-02,2022HU0923881,02,00400,9,1,171,06,8
2022HU0923881-03,2022HU0923881,03,00400,7,2,170,04,8
2022HU0924776-01,2022HU0924776,01,00300,59,2,101,17,1
2022HU0924776-02,2022HU0924776,02,00300,61,1,110,16,1
2022HU0925009-01,2022HU0925009,01,00100,78,2,72,19,1
2022HU0925371-01,2022HU0925371,01,00400,52,1,51,22,1
2022HU0925371-02,2022HU0925371,02,00400,47,2,47,19,1
2022HU0925371-03,2022HU0925371,03,00400,13,1,72,10,1
2022HU0925371-04,2022HU0925371,04,00400,5,1,74,02,1
2022HU0925371-05,2022HU0925371,05,00400,3,2,111,01,1
2022HU0925817-01,2022HU0925817,01,00400,48,2,84,21,1
2022HU0925817-02,2022HU0925817,02,00400,45,1,83,16,1
2022HU0925817-03,2022HU0925817,03,00400,17,2,67,14,1
2022HU0926827-01,2022HU0926827,01,00200,37,2,36,20,1
2022HU0926827-02,2022HU0926827,02,00200,43,1,31,22,1
2022HU0926827-03,2022HU0926827,03,00200,16,1,37,12,1
2022HU0926827-04,2022HU0926827,04,00200,9,1,57,06,1
2022HU0926827-05,2022HU0926827,05,00200,6,1,57,04,1
2022HU0927147-01,2022HU0927147,01,00100,85,2,121,18,8
2022HU0931663-01,2022HU0931663,01,00400,71,1,64,21,1
2022HU0931663-02,2022HU0931663,02,00400,34,2,90,22,1
2022HU0931663-03,2022HU0931663,03,00400,35,1,80,21,1
2022HU0931682-01,2022HU0931682,01,00100,58,2,19,21,1
2022HU0931682-02,2022HU0931682,02,00100,68,1,8,21,1
2022HU0932472-01,2022HU0932472,01,00500,38,2,164,19,3
2022HU0932472-02,2022HU0932472,02,00500,33,2,147,12,3
2022HU0934149-01,2022HU0934149,01,00100,70,2,228,21,1
2022HU0935463-01,2022HU0935463,01,00400,55,1,151,21,9
2022HU0935463-02,2022HU0935463,02,00400,54,2,105,22,9
2022HU0935745-01,2022HU0935745,01,00200,79,1,20,22,9
2022HU0935745-02,2022HU0935745,02,00200,76,2,24,19,9
2022HU0936145-01,2022HU0936145,01,00500,57,2,26,18,1
2022HU0936145-02,2022HU0936145,02,00500,40,2,15,16,1
2022HU0936145-03,2022HU0936145,03,00500,18,1,11,16,1
2022HU0937637-01,2022HU0937637,01,00300,73,1,43,16,1
2022HU0937637-02,2022HU0937637,02,00300,73,2,53,22,1
2022HU0937886-01,2022HU0937886,01,00500,35,2,169,19,1
2022HU0937886-02,2022HU0937886,02,00500,14,2,248,11,1
2022HU0937886-03,2022HU0937886,03,00500,9,2,246,06,1
2022HU0937886-04,2022HU0937886,04,00500,7,1,202,03,1
2022HU0938440-01,2022HU0938440,01,00100,72,2,61,21,1
2022HU0938953-01,2022HU0938953,01,00300,38,1,55,23,1
2022HU0938953-02,2022HU0938953,02,00300,32,1,62,17,1
2022HU0938964-01,2022HU0938964,01,00400,74,2,73,19,1
2022HU0940795-01,2022HU0940795,01,00500,85,2,175,18,1
2022HU0941378-01,2022HU0941378,01,00500,69,1,61,21,1
2022HU0942519-01,2022HU0942519,01,00400,58,2,307,10,1
2022HU0942519-02,2022HU0942519,02,00400,58,1,282,16,1
2022HU0943569-01,2022HU0943569,01,00500,58,2,32,21,1
2022HU0943569-02,2022HU0943569,02,00500,65,1,48,15,1
2022HU0944617-01,2022HU0944617,01,00500,63,2,35,15,3
2022HU0944617-02,2022HU0944617,02,00500,66,1,24,20,3
2022HU0944617-03,2022HU0944617,03,00500,20,2,28,15,3
2022HU0944617-04,2022HU0944617,04,00500,16,1,43,14,3
2022HU0944617-05,2022HU0944617,05,00500,10,2,26,07,3
2022HU0944838-01,2022HU0944838,01,00500,48,1,439,16,1
2022HU0944933-01,2022HU0944933,01,00400,51,1,77,22,1
2022HU0944933-02,2022HU0944933,02,00400,46,2,73,21,1
2022HU0944933-03,2022HU0944933,03,00400,17,1,115,19,1
2022HU0944933-04,2022HU0944933,04,00400,11,1,114,09,1
2022HU0945584-01,2022HU0945584,01,00300,67,2,385,12,1
2022HU0945645-01,2022HU0945645,01,00100,75,1,148,16,1
2022HU0947408-01,2022HU0947408,01,00300,58,1,72,14,1
2022HU0947408-02,2022HU0947408,02,00300,58,2,70,14,1
2022HU0947838-01,2022HU0947838,01,00100,76,1,101,21,1
2022HU0947838-02,2022HU0947838,02,00100,72,2,76,21,1
2022HU0949015-01,2022HU0949015,01,00400,61,2,74,17,1
2022HU0949015-02,2022HU0949015,02,00400,36,1,103,16,1
2022HU0949027-01,2022HU0949027,01,00200,27,2,76,16,9
2022HU0949027-02,2022HU0949027,02,00200,21,1,130,13,1
2022HU0949408-01,2022HU0949408,01,00400,36,2,97,21,1
2022HU0949408-02,2022HU0949408,02,00400,37,1,101,21,1
2022HU0949408-03,2022HU0949408,03,00400,6,2,81,02,1
2022HU0949671-01,2022HU0949671,01,00500,38,1,104,21,1
2022HU0949671-02,2022HU0949671,02,00500,28,2,98,18,1
2022HU0950136-01,2022HU0950136,01,00200,28,1,168,20,3
2022HU0950136-02,2022HU0950136,02,00200,26,2,627,20,1
2022HU0950373-01,2022HU0950373,01,00400,73,1,62,20,1
2022HU0950373-02,2022HU0950373,02,00400,75,2,44,20,1
2022HU0952597-01,2022HU0952597,01,00400,57,1,77,16,1
2022HU0952597-02,2022HU0952597,02,00400,57,2,85,16,1
2022HU0952933-01,2022HU0952933,01,00400,27,1,73,21,6
2022HU0952933-02,2022HU0952933,02,00400,24,2,53,21,6
2022HU0953698-01,2022HU0953698,01,00400,61,2,76,16,1
2022HU0953698-02,2022HU0953698,02,00400,58,1,70,16,1
2022HU0953733-01,2022HU0953733,01,00200,32,1,53,16,1
2022HU0953733-02,2022HU0953733,02,00200,32,2,29,20,1
2022HU0953733-03,2022HU0953733,03,00200,4,2,80,01,1
2022HU0955285-01,2022HU0955285,01,00100,62,2,107,21,1
2022HU0956073-01,2022HU0956073,01,00300,55,1,65,17,1
2022HU0956453-01,2022HU0956453,01,00500,27,2,16,19,3
2022HU0956453-02,2022HU0956453,02,00500,28,1,26,16,3
2022HU0956453-03,2022HU0956453,03,00500,8,2,33,04,3
2022HU0956453-04,2022HU0956453,04,00500,4,1,30,02,3
2022HU0956551-01,2022HU0956551,01,00400,37,2,173,19,1
2022HU0956551-02,2022HU0956551,02,00400,37,1,230,17,1
2022HU0956551-03,2022HU0956551,03,00400,12,2,148,09,1
2022HU0956653-01,2022HU0956653,01,00500,21,2,11,19,1
2022HU0956653-02,2022HU0956653,02,00500,20,1,13,20,1
2022HU0957714-01,2022HU0957714,01,00100,77,2,31,21,1
2022HU0957714-02,2022HU0957714,02,00100,77,1,20,23,1
2022HU0958621-01,2022HU0958621,01,00400,36,1,89,22,1
2022HU0958621-02,2022HU0958621,02,00400,36,2,87,22,9
2022HU0958621-03,2022HU0958621,03,00400,3,2,144,01,1
2022HU0958621-04,2022HU0958621,04,00400,1,1,98,,1
2022HU0958810-01,2022HU0958810,01,00500,81,2,78,16,1
2022HU0958810-02,2022HU0958810,02,00500,83,1,62,16,1
2022HU0958872-01,2022HU0958872,01,00300,62,2,79,19,1
2022HU0958872-02,2022HU0958872,02,00300,62,1,86,19,1
2022HU0959984-01,2022HU0959984,01,00500,46,2,64,17,1
2022HU0959984-02,2022HU0959984,02,00500,15,2,49,12,2
2022HU0959984-03,2022HU0959984,03,00500,49,2,37,16,1
2022HU0959984-04,2022HU0959984,04,00500,22,1,48,17,1
2022HU0959984-05,2022HU0959984,05,00500,19,2,28,16,1
2022HU0961456-01,2022HU0961456,01,00200,41,2,19,19,1
2022HU0961456-02,2022HU0961456,02,00200,43,1,29,19,1
2022HU0961456-03,2022HU0961456,03,00200,10,2,23,07,1
2022HU0962658-01,2022HU0962658,01,00400,69,1,129,23,1
2022HU0962658-02,2022HU0962658,02,00400,69,2,116,21,1
2022HU0962938-01,2022HU0962938,01,00500,35,1,82,20,1
2022HU0962938-02,2022HU0962938,02,00500,31,2,59,16,1
2022HU0962938-03,2022HU0962938,03,00500,11,1,90,09,1
2022HU0962938-04,2022HU0962938,04,00500,9,1,89,06,1
2022HU0963302-01,2022HU0963302,01,00500,66,1,66,18,1
2022HU0964050-01,2022HU0964050,01,00400,58,1,65,21,1
2022HU0964797-01,2022HU0964797,01,00400,63,1,157,16,1
2022HU0964797-02,2022HU0964797,02,00400,65,2,219,21,8
2022HU0965291-01,2022HU0965291,01,00300,34,1,39,21,1
2022HU0965291-02,2022HU0965291,02,00300,35,2,35,19,1
2022HU0965291-03,2022HU0965291,03,00300,11,1,39,08,1
2022HU0967240-01,2022HU0967240,01,00200,64,2,154,16,1
2022HU0967240-02,2022HU0967240,02,00200,42,1,181,18,1
2022HU0968439-01,2022HU0968439,01,00500,52,2,49,20,1
2022HU0968439-02,2022HU0968439,02,00500,47,1,94,19,1
2022HU0968860-01,2022HU0968860,01,00400,31,1,102,23,1
2022HU0969698-01,2022HU0969698,01,00300,28,2,283,19,1
2022HU0969698-02,2022HU0969698,02,00300,28,1,322,19,1
2022HU0969698-03,2022HU0969698,03,00300,8,1,370,04,1
2022HU0970713-01,2022HU0970713,01,00100,64,2,12,16,1
2022HU0970881-01,2022HU0970881,01,00200,56,1,7,18,1
2022HU0970881-02,2022HU0970881,02,00200,43,2,7,15,1
2022HU0970881-03,2022HU0970881,03,00200,14,1,9,11,1
2022HU0971136-01,2022HU0971136,01,00400,69,2,89,16,1
2022HU0971136-02,2022HU0971136,02,00400,43,1,47,21,1
2022HU0971262-01,2022HU0971262,01,00100,31,1,129,21,1
2022HU0971262-02,2022HU0971262,02,00100,32,2,203,21,1
2022HU0971830-01,2022HU0971830,01,00200,65,2,7,22,1
2022HU0971830-02,2022HU0971830,02,00200,64,1,12,17,1
2022HU0971869-01,2022HU0971869,01,00400,25,2,207,20,9
2022HU0972659-01,2022HU0972659,01,00300,53,2,86,18,9
2022HU0973472-01,2022HU0973472,01,00400,27,2,148,16,1
2022HU0973472-02,2022HU0973472,02,00400,26,1,83,20,1
2022HU0973472-03,2022HU0973472,03,00400,1,2,211,,1
2022HU0974145-01,2022HU0974145,01,00400,30,1,344,20,1
2022HU0974374-01,2022HU0974374,01,00100,78,1,53,22,9
2022HU0974374-02,2022HU0974374,02,00100,75,2,57,21,8
2022HU0974720-01,2022HU0974720,01,00300,23,2,92,19,1
2022HU0975448-01,2022HU0975448,01,00400,41,2,83,20,1
2022HU0975448-02,2022HU0975448,02,00400,50,1,119,20,1
2022HU0975448-03,2022HU0975448,03,00400,12,1,85,09,1
2022HU0976153-01,2022HU0976153,01,00400,73,2,89,20,9
2022HU0976153-02,2022HU0976153,02,00400,52,1,94,16,9
2022HU0976519-01,2022HU0976519,01,00300,32,1,75,20,1
2022HU0976519-02,2022HU0976519,02,00300,32,2,68,14,1
2022HU0976519-03,2022HU0976519,03,00300,1,1,46,,1
2022HU0976519-04,2022HU0976519,04,00300,14,1,74,10,1
2022HU0976519-05,2022HU0976519,05,00300,10,1,75,07,1
2022HU0976690-01,2022HU0976690,01,00500,41,2,235,19,1
2022HU0976690-02,2022HU0976690,02,00500,47,1,170,16,1
2022HU0976690-03,2022HU0976690,03,00500,17,1,106,14,1
2022HU0976690-04,2022HU0976690,04,00500,23,1,203,19,1
2022HU0976690-05,2022HU0976690,05,00500,0,1,185,,1
2022HU0976690-06,2022HU0976690,06,00500,23,2,170,16,1
2022HU0976812-01,2022HU0976812,01,00300,55,1,60,21,1
2022HU0976812-02,2022HU0976812,02,00300,53,2,98,21,1
2022HU0976812-03,2022HU0976812,03,00300,24,1,82,19,1
2022HU0976812-04,2022HU0976812,04,00300,18,2,36,16,2
2022HU0977698-01,2022HU0977698,01,00100,65,2,34,15,8
2022HU0978102-01,2022HU0978102,01,00100,57,1,35,16,1
2022HU0978102-02,2022HU0978102,02,00100,55,2,33,20,1
2022HU0978875-01,2022HU0978875,01,00300,52,2,58,22,9
2022HU0978875-02,2022HU0978875,02,00300,53,1,41,21,1
2022HU0978875-03,2022HU0978875,03,00300,13,2,39,10,9
2022HU0979100-01,2022HU0979100,01,00500,61,1,52,12,9
2022HU0979100-02,2022HU0979100,02,00500,70,2,51,16,1
2022HU0979100-03,2022HU0979100,03,00500,17,1,25,14,1
2022HU0979220-01,2022HU0979220,01,00100,65,2,11,22,1
2022HU0979230-01,2022HU0979230,01,00400,60,2,59,18,1
2022HU0979230-02,2022HU0979230,02,00400,69,1,68,17,8
2022HU0979782-01,2022HU0979782,01,00500,55,1,120,21,1
2022HU0979782-02,2022HU0979782,02,00500,54,2,72,21,1
2022HU0981516-01,2022HU0981516,01,00400,62,2,73,16,1
2022HU0981516-02,2022HU0981516,02,00400,63,1,69,16,1
2022HU0981516-03,2022HU0981516,03,00400,81,2,67,01,1
2022HU0982554-01,2022HU0982554,01,00100,48,1,82,16,1
2022HU0982554-02,2022HU0982554,02,00100,44,2,84,17,1
2022HU0983086-01,2022HU0983086,01,00400,27,1,126,21,1
2022HU0984659-01,2022HU0984659,01,00400,28,2,533,18,1
2022HU0984659-02,2022HU0984659,02,00400,5,2,245,02,1
2022HU0985232-01,2022HU0985232,01,00500,74,2,85,22,9
2022HU0985232-02,2022HU0985232,02,00500,77,1,30,21,9
2022HU0985335-01,2022HU0985335,01,00100,19,1,411,16,1
2022HU0988316-01,2022HU0988316,01,00400,24,1,191,19,1
2022HU0988316-02,2022HU0988316,02,00400,22,1,98,16,1
2022HU0989262-01,2022HU0989262,01,00200,31,2,58,19,1
2022HU0989262-02,2022HU0989262,02,00200,30,1,111,19,1
2022HU0989962-01,2022HU0989962,01,00500,55,1,61,16,1
2022HU0989962-02,2022HU0989962,02,00500,55,2,41,22,1
2022HU0990071-01,2022HU0990071,01,00100,44,1,33,20,8
2022HU0990071-02,2022HU0990071,02,00100,42,2,29,16,8
2022HU0990071-03,2022HU0990071,03,00100,6,1,39,03,8
2022HU0990148-01,2022HU0990148,01,00400,77,2,60,21,1
2022HU0990148-02,2022HU0990148,02,00400,78,1,91,19,1
2022HU0990434-01,2022HU0990434,01,00100,67,2,28,19,1
2022HU0990434-02,2022HU0990434,02,00100,69,1,36,19,1
2022HU0990628-01,2022HU0990628,01,00500,36,1,44,23,1
2022HU0990628-02,2022HU0990628,02,00500,36,2,51,22,1
2022HU0990628-03,2022HU0990628,03,00500,5,1,57,01,1
2022HU0990628-04,2022HU0990628,04,00500,3,2,106,01,1
2022HU0990825-01,2022HU0990825,01,00500,20,2,119,16,1
2022HU0990825-02,2022HU0990825,02,00500,21,2,73,16,1
2022HU0991045-01,2022HU0991045,01,00500,27,1,49,19,1
2022HU0991045-02,2022HU0991045,02,00500,24,1,89,16,1
2022HU0991275-01,2022HU0991275,01,00400,54,2,111,22,1
2022HU0991275-02,2022HU0991275,02,00400,58,1,151,17,1
2022HU0991360-01,2022HU0991360,01,00500,79,2,22,16,1
2022HU0991809-01,2022HU0991809,01,00300,32,1,44,22,1
2022HU0991809-02,2022HU0991809,02,00300,28,2,34,18,1
2022HU0991809-03,2022HU0991809,03,00300,6,1,42,01,1
2022HU0991809-04,2022HU0991809,04,00300,4,1,28,01,1
2022HU0991809-05,2022HU0991809,05,00300,2,2,21,,1
2022HU0991809-06,2022HU0991809,06,00300,0,1,26,,1
2022HU0992035-01,2022HU0992035,01,00500,63,2,119,19,1
2022HU0992856-01,2022HU0992856,01,00200,68,1,82,16,1
2022HU0992856-02,2022HU0992856,02,00200,66,2,64,16,1
2022HU0992935-01,2022HU0992935,01,00200,62,2,192,16,1
2022HU0994508-01,2022HU0994508,01,00100,59,1,67,22,1
2022HU0994508-02,2022HU0994508,02,00100,59,2,70,22,1
2022HU0994508-03,2022HU0994508,03,00100,15,1,42,11,1
2022HU0994509-01,2022HU0994509,01,00100,47,1,73,16,1
2022HU0994509-02,2022HU0994509,02,00100,56,2,60,18,1
2022HU0994509-03,2022HU0994509,03,00100,18,2,38,14,1
2022HU0994509-04,2022HU0994509,04,00100,16,1,37,11,1
2022HU0994521-01,2022HU0994521,01,00100,61,2,137,21,1
2022HU0995143-01,2022HU0995143,01,00500,28,2,42,19,1
2022HU0995143-02,2022HU0995143,02,00500,1,2,50,,9
2022HU0995302-01,2022HU0995302,01,00500,28,2,80,20,9
2022HU0995302-02,2022HU0995302,02,00500,29,1,121,18,1
2022HU0995302-03,2022HU0995302,03,00500,1,1,150,,9
2022HU0995302-04,2022HU0995302,04,00500,25,2,279,17,9
2022HU0995462-01,2022HU0995462,01,00500,56,2,9,18,1
2022HU0995462-02,2022HU0995462,02,00500,18,2,8,19,1
2022HU0995462-03,2022HU0995462,03,00500,9,2,12,05,1
2022HU0995736-01,2022HU0995736,01,00100,75,2,70,01,1
2022HU0996207-01,2022HU0996207,01,00100,43,2,10,20,1
2022HU0996207-02,2022HU0996207,02,00100,50,1,20,20,1
2022HU0996207-03,2022HU0996207,03,00100,14,2,11,10,1
2022HU0998122-01,2022HU0998122,01,00200,71,2,17,16,1
2022HU0998122-02,2022HU0998122,02,00200,43,1,22,17,1
2022HU0998254-01,2022HU0998254,01,00400,28,2,56,21,1
2022HU1000194-01,2022HU1000194,01,00100,47,2,69,21,1
2022HU1000194-02,2022HU1000194,02,00100,47,1,114,20,2
2022HU1000194-03,2022HU1000194,03,00100,24,1,41,21,9
2022HU1000194-04,2022HU1000194,04,00100,18,2,41,16,9
2022HU1000429-01,2022HU1000429,01,00400,20,1,144,19,1
2022HU1000429-02,2022HU1000429,02,00400,20,2,58,18,9
2022HU1003371-01,2022HU1003371,01,00400,54,2,55,18,1
2022HU1003371-02,2022HU1003371,02,00400,56,1,72,19,1
2022HU1003472-01,2022HU1003472,01,00100,78,2,15,21,1
2022HU1003472-02,2022HU1003472,02,00100,79,1,11,22,1
2022HU1005261-01,2022HU1005261,01,00500,47,2,70,21,1
2022HU1005261-02,2022HU1005261,02,00500,47,1,70,19,1
2022HU1005261-03,2022HU1005261,03,00500,18,1,53,14,1
2022HU1005261-04,2022HU1005261,04,00500,16,1,107,12,1
2022HU1005261-05,2022HU1005261,05,00500,13,2,82,10,1
2022HU1005585-01,2022HU1005585,01,00500,83,1,70,16,1
2022HU1005585-02,2022HU1005585,02,00500,81,2,101,16,1
2022HU1005585-03,2022HU1005585,03,00500,35,1,137,16,1
2022HU1005585-04,2022HU1005585,04,00500,11,1,87,08,1
2022HU1005585-05,2022HU1005585,05,00500,9,1,87,06,1
2022HU1005585-06,2022HU1005585,06,00500,8,2,106,05,1
