person_id,SERIALNO,SPORDER,geography_id,AGEP,sex_code,PWGTP,SCHL,RAC1P
2022HU0743507-01,2022HU0743507,01,00400,23,F,135,20,1
2022HU0744261-01,2022HU0744261,01,00400,26,F,124,21,1
2022HU0744261-02,2022HU0744261,02,00400,27,M,141,21,1
2022HU0745046-01,2022HU0745046,01,00200,60,F,14,20,1
2022HU0745046-02,2022HU0745046,02,00200,63,M,25,20,1
2022HU0745080-01,2022HU0745080,01,00300,55,M,136,22,1
2022HU0745080-02,2022HU0745080,02,00300,52,F,222,21,1
2022HU0745183-01,2022HU0745183,01,00100,24,M,29,16,1
2022HU0745786-01,2022HU0745786,01,00200,67,F,33,19,1
2022HU0745786-02,2022HU0745786,02,00200,69,M,48,21,1
2022HU0746768-01,2022HU0746768,01,00400,74,F,109,21,1
2022HU0746768-02,2022HU0746768,02,00400,62,M,145,16,1
2022HU0746837-01,2022HU0746837,01,00500,50,M,85,21,1
2022HU0746837-02,2022HU0746837,02,00500,40,F,67,16,1
2022HU0746837-03,2022HU0746837,03,00500,18,M,91,12,1
2022HU0746837-04,2022HU0746837,04,00500,11,M,74,09,1
2022HU0746878-01,2022HU0746878,01,00400,43,F,123,21,1
2022HU0746878-02,2022HU0746878,02,00400,76,M,122,23,1
2022HU0747060-01,2022HU0747060,01,00500,34,F,265,18,1
2022HU0747060-02,2022HU0747060,02,00500,22,M,184,17,8
2022HU0747209-01,2022HU0747209,01,00100,28,F,315,24,1
2022HU0747209-02,2022HU0747209,02,00100,30,M,181,21,1
2022HU0747313-01,2022HU0747313,01,00400,88,M,13,16,1
2022HU0748185-01,2022HU0748185,01,00400,43,M,73,17,9
2022HU0748185-02,2022HU0748185,02,00400,34,F,85,16,9
2022HU0748185-03,2022HU0748185,03,00400,9,M,92,06,9
2022HU0748420-01,2022HU0748420,01,00200,65,M,27,20,1
2022HU0748751-01,2022HU0748751,01,00500,82,M,32,19,1
2022HU0748751-02,2022HU0748751,02,00500,54,F,31,21,6
2022HU0748827-01,2022HU0748827,01,00300,29,M,37,21,1
2022HU0749189-01,2022HU0749189,01,00100,31,F,25,19,1
2022HU0749189-02,2022HU0749189,02,00100,29,M,18,20,1
2022HU0749189-03,2022HU0749189,03,00100,11,F,47,09,1
2022HU0749189-04,2022HU0749189,04,00100,2,F,22,,1
2022HU0749319-01,2022HU0749319,01,00100,33,M,22,19,1
2022HU0749319-02,2022HU0749319,02,00100,29,F,42,18,1
2022HU0749319-03,2022HU0749319,03,00100,4,F,38,02,1
2022HU0749319-04,2022HU0749319,04,00100,1,F,38,,1
2022HU0749610-01,2022HU0749610,01,00300,69,F,109,21,1
2022HU0749610-02,2022HU0749610,02,00300,70,M,93,23,1
2022HU0749610-03,2022HU0749610,03,00300,33,M,170,21,1
2022HU0750015-01,2022HU0750015,01,00500,80,F,104,22,1
2022HU0750137-01,2022HU0750137,01,00100,69,M,77,19,1
2022HU0750137-02,2022HU0750137,02,00100,72,F,61,18,1
2022HU0751115-01,2022HU0751115,01,00500,81,M,46,21,1
2022HU0751115-02,2022HU0751115,02,00500,80,F,67,16,1
2022HU0752796-01,2022HU0752796,01,00300,64,M,213,17,1
2022HU0753546-01,2022HU0753546,01,00400,74,M,220,22,1
2022HU0753605-01,2022HU0753605,01,00200,66,M,92,19,1
2022HU0753605-02,2022HU0753605,02,00200,63,F,137,19,1
2022HU0753622-01,2022HU0753622,01,00200,64,F,75,21,3
2022HU0753622-02,2022HU0753622,02,00200,20,M,60,19,3
2022HU0753622-03,2022HU0753622,03,00200,4,M,85,02,3
2022HU0754437-01,2022HU0754437,01,00400,47,M,54,17,1
2022HU0754437-02,2022HU0754437,02,00400,30,F,72,18,1
2022HU0754437-03,2022HU0754437,03,00400,9,M,115,07,1
2022HU0754437-04,2022HU0754437,04,00400,7,F,66,05,1
2022HU0754437-05,2022HU0754437,05,00400,0,F,42,,1
2022HU0755894-01,2022HU0755894,01,00300,70,M,57,22,1
2022HU0755894-02,2022HU0755894,02,00300,67,F,70,22,1
2022HU0757078-01,2022HU0757078,01,00100,54,M,109,23,1
2022HU0757078-02,2022HU0757078,02,00100,52,F,124,23,1
2022HU0757078-03,2022HU0757078,03,00100,16,F,62,13,1
2022HU0757865-01,2022HU0757865,01,00300,64,F,84,19,1
2022HU0757951-01,2022HU0757951,01,00500,59,M,44,24,1
2022HU0758184-01,2022HU0758184,01,00400,73,M,89,16,1
2022HU0758522-01,2022HU0758522,01,00100,59,M,77,21,9
2022HU0758522-02,2022HU0758522,02,00100,59,F,87,18,1
2022HU0759676-01,2022HU0759676,01,00500,68,M,174,16,1
2022HU0760231-01,2022HU0760231,01,00400,42,F,479,12,8
2022HU0760231-02,2022HU0760231,02,00400,26,M,328,15,8
2022HU0760231-03,2022HU0760231,03,00400,9,F,335,03,8
2022HU0760231-04,2022HU0760231,04,00400,6,F,333,05,8
2022HU0761798-01,2022HU0761798,01,00100,50,M,16,19,8
2022HU0761798-02,2022HU0761798,02,00100,41,M,34,19,1
2022HU0761955-01,2022HU0761955,01,00500,57,M,27,17,3
2022HU0761955-02,2022HU0761955,02,00500,46,F,21,19,3
2022HU0761955-03,2022HU0761955,03,00500,18,F,22,14,3
2022HU0763762-01,2022HU0763762,01,00300,34,F,55,20,9
2022HU0763762-02,2022HU0763762,02,00300,26,M,126,21,1
2022HU0763861-01,2022HU0763861,01,00100,48,F,11,24,1
2022HU0763861-02,2022HU0763861,02,00100,15,F,13,12,9
2022HU0764339-01,2022HU0764339,01,00400,53,F,58,18,1
2022HU0764339-02,2022HU0764339,02,00400,34,M,107,21,1
2022HU0764643-01,2022HU0764643,01,00100,75,M,91,24,1
2022HU0765153-01,2022HU0765153,01,00500,50,M,56,16,1
2022HU0765153-02,2022HU0765153,02,00500,48,F,64,18,1
2022HU0765576-01,2022HU0765576,01,00500,36,M,82,16,9
2022HU0765576-02,2022HU0765576,02,00500,30,F,52,16,9
2022HU0765576-03,2022HU0765576,03,00500,12,F,53,10,9
2022HU0765955-01,2022HU0765955,01,00200,23,F,146,21,1
2022HU0765955-02,2022HU0765955,02,00200,24,M,204,16,1
2022HU0765955-03,2022HU0765955,03,00200,0,F,96,,1
2022HU0766063-01,2022HU0766063,01,00200,66,M,64,16,1
2022HU0766063-02,2022HU0766063,02,00200,63,F,23,18,1
2022HU0766328-01,2022HU0766328,01,00500,63,F,36,19,1
2022HU0766328-02,2022HU0766328,02,00500,67,M,47,19,1
2022HU0766961-01,2022HU0766961,01,00100,55,F,18,18,1
2022HU0766961-02,2022HU0766961,02,00100,55,M,20,19,1
2022HU0767635-01,2022HU0767635,01,00100,57,F,97,20,1
2022HU0767681-01,2022HU0767681,01,00200,40,F,272,22,1
2022HU0767681-02,2022HU0767681,02,00200,8,F,184,05,1
2022HU0767832-01,2022HU0767832,01,00400,51,M,34,17,1
2022HU0767832-02,2022HU0767832,02,00400,49,F,32,19,1
2022HU0767934-01,2022HU0767934,01,00200,79,F,33,18,1
2022HU0768132-01,2022HU0768132,01,00400,40,F,150,17,8
2022HU0768132-02,2022HU0768132,02,00400,36,M,77,19,1
2022HU0768499-01,2022HU0768499,01,00400,45,F,88,21,1
2022HU0768499-02,2022HU0768499,02,00400,46,M,87,19,1
2022HU0768499-03,2022HU0768499,03,00400,14,F,104,11,1
2022HU0768499-04,2022HU0768499,04,00400,10,M,141,07,1
2022HU0768652-01,2022HU0768652,01,00100,60,F,21,19,1
2022HU0768962-01,2022HU0768962,01,00400,73,F,81,19,1
2022HU0768963-01,2022HU0768963,01,00100,69,M,37,18,1
2022HU0768963-02,2022HU0768963,02,00100,62,F,31,16,1
2022HU0769190-01,2022HU0769190,01,00200,35,M,59,18,1
2022HU0769190-02,2022HU0769190,02,00200,32,F,44,21,1
2022HU0769190-03,2022HU0769190,03,00200,8,F,58,04,1
2022HU0769190-04,2022HU0769190,04,00200,6,M,36,02,1
2022HU0769190-05,2022HU0769190,05,00200,5,M,36,01,1
2022HU0769190-06,2022HU0769190,06,00200,0,M,32,,1
2022HU0769424-01,2022HU0769424,01,00400,82,M,70,22,1
2022HU0769424-02,2022HU0769424,02,00400,82,F,52,22,1
2022HU0769447-01,2022HU0769447,01,00100,60,F,150,18,1
2022HU0769447-02,2022HU0769447,02,00100,61,M,114,19,1
2022HU0770273-01,2022HU0770273,01,00500,75,M,9,15,3
2022HU0771773-01,2022HU0771773,01,00500,39,M,43,21,1
2022HU0771773-02,2022HU0771773,02,00500,35,F,48,21,1
2022HU0771773-03,2022HU0771773,03,00500,2,M,113,,1
2022HU0771773-04,2022HU0771773,04,00500,15,M,57,10,1
2022HU0771773-05,2022HU0771773,05,00500,12,F,65,09,1
2022HU0772538-01,2022HU0772538,01,00400,68,M,70,18,9
2022HU0772647-01,2022HU0772647,01,00200,78,M,208,16,1
2022HU0772691-01,2022HU0772691,01,00500,24,M,91,18,1
2022HU0772691-02,2022HU0772691,02,00500,25,F,71,20,1
2022HU0772986-01,2022HU0772986,01,00300,29,M,38,21,1
2022HU0773072-01,2022HU0773072,01,00500,92,M,45,16,1
2022HU0775274-01,2022HU0775274,01,00300,55,F,49,20,1
2022HU0776762-01,2022HU0776762,01,00100,39,F,143,21,1
2022HU0776762-02,2022HU0776762,02,00100,43,M,134,16,1
2022HU0776762-03,2022HU0776762,03,00100,8,F,100,05,1
2022HU0776762-04,2022HU0776762,04,00100,8,F,101,05,1
2022HU0777381-01,2022HU0777381,01,00500,78,F,26,22,9
2022HU0777381-02,2022HU0777381,02,00500,77,F,47,16,1
2022HU0778137-01,2022HU0778137,01,00500,73,M,12,21,1
2022HU0778137-02,2022HU0778137,02,00500,65,F,10,20,1
2022HU0778777-01,2022HU0778777,01,00300,33,M,1305,19,9
2022HU0778777-02,2022HU0778777,02,00300,31,F,288,16,1
2022HU0778777-03,2022HU0778777,03,00300,7,F,228,05,9
2022HU0778777-04,2022HU0778777,04,00300,2,F,609,,9
2022HU0780582-01,2022HU0780582,01,00100,44,M,48,21,1
2022HU0780582-02,2022HU0780582,02,00100,49,F,75,22,1
2022HU0780582-03,2022HU0780582,03,00100,16,F,54,13,1
2022HU0780582-04,2022HU0780582,04,00100,14,M,56,10,1
2022HU0780622-01,2022HU0780622,01,00400,74,F,125,19,1
